approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.0016788677,0.1870931,613.44,1240.41,0.7822978496551514,325,468,2.6005795,-0.0020971934,59904,4619.371978521347,1437696,21.119205
0.0012049242,0.08544922,617.22,1248.75,0.7521013617515564,339,469,2.5824156,-0.00108431,60032,4628.4234890937805,1440768,22.526579
0.0021275417,0.19124348,619.93,1253.67,0.8349528759717941,327,470,2.6572921,-0.0017145158,60160,4637.815284252167,1443840,15.624013
0.0018537474,0.1574707,619.79,1247.97,0.8829833120107651,327,471,2.6756287,-0.0010114366,60288,4647.207119226456,1446912,12.926583
0.0017642739,0.14347331,622.04,1258.2,0.8551521748304367,333,472,2.6495576,-0.00097585877,60416,4656.407628059387,1449984,17.497145
0.0024027973,0.18424478,596.57,1248.64,0.8437294214963913,337,473,2.684185,-0.0014159437,60544,4665.520037651062,1453056,14.534378
0.0036756815,0.23510744,575.32,1235.14,0.8607295900583267,290,474,2.704285,-0.00073253544,60672,4676.108292102814,1456128,16.291367
0.002268896,0.17179361,582.95,1253.28,0.8330232799053192,324,475,2.6368356,-0.00057568535,60800,4685.570422172546,1459200,18.146908
0.0013982594,0.101236984,579.79,1237.82,0.8170098513364792,328,476,2.7464485,-0.00058868335,60928,4694.934168100357,1462272,17.43253
0.0017794567,0.1467285,575.99,1227.91,0.8465316444635391,332,477,2.6619284,-0.0012014508,61056,4704.174066066742,1465344,15.855878
0.0015481611,0.12093099,576.69,1231.79,0.8124768882989883,341,478,2.688846,-0.0017379385,61184,4713.171078681946,1468416,14.348519
0.0018431131,0.18326822,600.72,1234.82,0.8437504917383194,329,479,2.7464724,-0.00057460624,61312,4722.482969045639,1471488,19.144886
0.0016579602,0.12695312,605.37,1247.86,0.815302237868309,278,480,2.7095609,-0.0014731421,61440,4733.514379739761,1474560,17.341595
0.0014759025,0.13183594,604.94,1244.41,0.8488104939460754,316,481,2.7207923,-0.0013316019,61568,4743.2102971076965,1477632,15.694174
0.0016916695,0.15527344,602.59,1237.09,0.8472592979669571,327,482,2.720487,-0.0018390032,61696,4752.578476667404,1480704,14.4626255
0.0020114197,0.17179362,603.43,1237.52,0.7959064543247223,329,483,2.7290459,0.0005395902,61824,4761.9011907577515,1483776,18.050468
0.0016413291,0.120524086,599.72,1225.34,0.8468027710914612,326,484,2.6914182,-0.0008242701,61952,4771.3011248111725,1486848,14.257208
0.0041412152,0.2916667,597.12,1217.02,0.8196608871221542,322,485,2.732334,0.004669327,62080,4780.821353435516,1489920,15.285133
0.006584829,0.41837564,599.12,1229.39,0.8103132843971252,279,486,2.7530377,0.008928656,62208,4791.80579996109,1492992,16.767878
0.0032864385,0.29451492,592.72,1207.28,0.8129023164510727,313,487,2.8107347,-0.0004716395,62336,4801.597722053528,1496064,18.43025
0.0018510002,0.17488606,596.59,1211.33,0.8671090453863144,345,488,2.8583665,-0.002190605,62464,4810.498122930527,1499136,17.117702
0.0024386873,0.2171224,593.92,1209.67,0.846292033791542,340,489,2.8724139,-0.0019865362,62592,4819.528246164322,1502208,18.65429
0.0013411605,0.10188802,598.75,1229.89,0.8993500396609306,347,490,2.8643787,-0.001041713,62720,4828.360238075256,1505280,12.764745
0.0010634636,0.08821615,594.13,1209.85,0.8874924033880234,337,491,2.818082,-0.0015713924,62848,4837.470751047134,1508352,15.414847
0.002063317,0.18603513,594.98,1216.44,0.8723046183586121,281,492,2.8739238,-0.0012845309,62976,4848.371583938599,1511424,16.210852
0.0020979752,0.19287111,590.98,1218.02,0.8906550630927086,319,493,2.8572567,-0.0009099917,63104,4857.975129842758,1514496,15.999949
0.0039934544,0.2626139,578.19,1189.08,0.9243752881884575,335,494,2.8923585,0.001992586,63232,4867.124334096909,1517568,11.706376
0.003681495,0.25952148,579.25,1189.48,0.9328782334923744,348,495,2.8709319,0.00068992516,63360,4875.945791244507,1520640,11.546455
0.003636376,0.25236002,580.2,1190.93,0.9232551380991936,343,496,2.862234,0.0032940859,63488,4884.902601480484,1523712,12.393092
0.004102928,0.31673175,582.9,1199.22,0.911030538380146,281,497,2.8750777,0.0033796378,63616,4895.809066772461,1526784,11.905003
0.001484185,0.1057129,581.21,1195.17,0.9186736270785332,305,498,2.8562102,0.00012121754,63744,4905.87757229805,1529856,13.033523
0.0023166505,0.21158853,584.35,1210.15,0.9209616407752037,320,499,2.8385546,-0.0021525219,63872,4915.464956045151,1532928,12.103355
0.0027153827,0.20865884,579.37,1197.78,0.9311943352222443,311,500,2.8259132,0.0007280171,64000,4925.3334441185,1536000,10.48321
0.0021281699,0.1949056,591.58,1232.05,0.9281749129295349,322,501,2.835247,-0.00027562527,64128,4934.866591215134,1539072,11.193869
0.0015090238,0.11344401,587.84,1217.0,0.9298188239336014,283,502,2.803071,-0.0014289359,64256,4945.704496622086,1542144,11.07751
0.0016709089,0.1439616,591.27,1232.2,0.9221559390425682,311,503,2.8086922,-0.0019991796,64384,4955.577661991119,1545216,12.374337
0.0054332907,0.37280273,590.27,1224.61,0.9088340774178505,342,504,2.8215694,0.0050836685,64512,4964.538140535355,1548288,13.244335
0.002436469,0.2162272,590.27,1224.61,0.9461246095597744,341,505,2.7755435,0.001298375,64640,4973.526218652725,1551360,9.542419
0.002335522,0.18025716,592.44,1227.31,0.8973538354039192,331,506,2.7720222,0.00074548746,64768,4982.797070741653,1554432,14.121317
0.0064517646,0.3562826,590.8,1219.94,0.90415059030056,312,507,2.6968524,0.0052425396,64896,4992.616836071014,1557504,13.189005
0.0015513239,0.11303711,617.24,1226.05,0.9089821949601173,273,508,2.7021646,-0.0014382242,65024,5003.86437702179,1560576,13.318129
0.0016344625,0.14689128,640.05,1226.06,0.9110098034143448,302,509,2.6635156,-0.0019191181,65152,5014.004446983337,1563648,12.653877
0.0017272661,0.14518228,634.36,1211.19,0.851219892501831,327,510,2.697318,-0.0011887033,65280,5023.386387348175,1566720,16.801558
0.0030744902,0.27530923,630.75,1206.76,0.8956413418054581,332,511,2.671059,7.1605275e-05,65408,5032.615701198578,1569792,12.315764
0.0019088981,0.1402181,628.25,1193.73,0.7921804785728455,347,512,2.7124178,-0.0004946388,65536,5041.4672429561615,1572864,18.93242
0.001666691,0.16617839,664.04,1154.82,0.7781302183866501,350,513,2.6399875,-0.0005449219,65664,5050.222735881805,1575936,18.636578
0.0026872312,0.22892252,690.26,1169.11,0.8013003319501877,299,514,2.6580882,6.6839144e-05,65792,5060.4816365242,1579008,19.285297
0.0025738252,0.2158203,714.06,1162.06,0.7712385505437851,324,515,2.6275501,0.00043036835,65920,5069.947504281998,1582080,17.015015
0.0013501138,0.116129555,715.8,1169.29,0.7658139169216156,331,516,2.6387117,-0.00077719794,66048,5079.212178468704,1585152,18.264301
0.0016199754,0.12768555,721.11,1180.83,0.8400614857673645,339,517,2.651776,-0.001441815,66176,5088.262363910675,1588224,16.496365
0.0011604617,0.075927734,719.02,1176.6,0.8220312744379044,334,518,2.6732404,-0.00017819877,66304,5097.448637485504,1591296,18.463867
0.0015464926,0.13313803,715.75,1167.29,0.8601050823926926,323,519,2.665984,-0.0018911738,66432,5106.942406415939,1594368,14.541392
0.002734001,0.22436525,728.21,1197.05,0.8498542904853821,273,520,2.7272797,0.00041997194,66560,5118.183264970779,1597440,18.502848
0.0028559647,0.21069337,731.09,1204.14,0.8874951377511024,300,521,2.6315827,0.0001257367,66688,5128.396064519882,1600512,14.41403
0.0015126609,0.121256515,702.18,1187.85,0.8825878649950027,311,522,2.704486,-0.0022202553,66816,5138.245101928711,1603584,13.235645
0.0011826094,0.1105957,698.79,1176.18,0.8641649186611176,327,523,2.66342,-0.0019052888,66944,5147.620582580566,1606656,15.525975
0.002103795,0.1702474,701.14,1188.55,0.8765668570995331,288,524,2.711804,6.434528e-05,67072,5158.268374919891,1609728,14.779181
0.0018057241,0.17171223,697.82,1179.13,0.8857103437185287,307,525,2.7115753,-0.0016448539,67200,5168.250869274139,1612800,14.3763
0.001202115,0.10587565,698.04,1180.97,0.8766299858689308,339,526,2.7023025,-0.0014823623,67328,5177.306201219559,1615872,15.11205
0.0015404683,0.13110352,696.38,1175.33,0.9013631865382195,365,527,2.7454796,-0.0017251333,67456,5185.704978942871,1618944,11.344305
0.0011445149,0.10123698,677.69,1187.33,0.9049826860427856,341,528,2.7567255,-0.0021751192,67584,5194.714643955231,1622016,16.478474
0.0015880017,0.14103189,652.37,1172.89,0.9001922309398651,330,529,2.7940624,-0.0014676154,67712,5204.0115485191345,1625088,14.864792
0.0032729162,0.29223633,662.41,1201.22,0.8947469666600227,283,530,2.7989194,0.0005305082,67840,5214.846426725388,1628160,17.066542
0.0019253852,0.17936198,669.94,1222.16,0.8962530791759491,312,531,2.770209,-0.00028222194,67968,5224.6909029483795,1631232,15.386179
0.0020181849,0.16650389,667.23,1215.07,0.9229239374399185,356,532,2.7984204,-0.0007238598,68096,5233.300374507904,1634304,12.124418
0.00219546,0.18562825,668.08,1216.26,0.8693614900112152,338,533,2.7727218,-0.0005872061,68224,5242.372780799866,1637376,18.108387
0.0029699034,0.2467448,657.86,1221.42,0.869209885597229,325,534,2.771243,7.0430535e-05,68352,5251.798575878143,1640448,18.334953
0.0018853367,0.15234375,639.67,1231.91,0.8719460517168045,315,535,2.6946876,-0.0011168965,68480,5261.541899681091,1643520,16.22137
0.00170001,0.1377767,637.08,1223.13,0.8501622676849365,277,536,2.6958344,-0.00042352008,68608,5272.598154306412,1646592,19.218325
0.0015153433,0.12076823,628.23,1247.18,0.8562901169061661,299,537,2.6427732,-0.0017749383,68736,5282.86824965477,1649664,18.22149
0.0014402168,0.09114583,629.1,1248.38,0.8829213157296181,308,538,2.6930416,-0.00060354813,68864,5292.829868078232,1652736,13.61216
0.0013950592,0.11702474,654.52,1263.93,0.8711569905281067,313,539,2.7361822,-0.00047273454,68992,5302.639889955521,1655808,19.529383
0.002268601,0.2006836,655.63,1267.09,0.864000529050827,323,540,2.69477,-0.0006306781,69120,5312.133318424225,1658880,18.317585
0.002889199,0.2582194,662.74,1291.79,0.8667599409818649,330,541,2.7121768,0.00012025624,69248,5321.420318603516,1661952,17.656212
0.0066350787,0.43969727,664.8,1288.89,0.8919435366988182,294,542,2.7582276,0.00578085,69376,5331.869736433029,1665024,14.33593
0.0034054252,0.26953125,658.89,1276.0,0.8642410188913345,322,543,2.7648492,0.0010839793,69504,5341.388509988785,1668096,16.538424
0.004440007,0.28938803,657.24,1270.61,0.896223671734333,337,544,2.7720656,0.003488729,69632,5350.479820489883,1671168,12.6315565
0.002399496,0.21988934,655.28,1263.75,0.8204125463962555,329,545,2.7017236,0.00081352715,69760,5359.801421165466,1674240,25.310946
0.0023978062,0.22656251,653.84,1255.0,0.8527339845895767,332,546,2.730803,-0.0010083497,69888,5369.040221452713,1677312,17.014278
0.0015662982,0.12980142,660.53,1272.87,0.8488692492246628,287,547,2.72532,-0.0020568487,70016,5379.711950778961,1680384,15.408229
0.0010686667,0.087402344,685.63,1277.85,0.8499141484498978,310,548,2.753952,-0.002052414,70144,5389.598226308823,1683456,16.073956
0.0075538047,0.4003092,694.99,1312.18,0.8132800608873367,349,549,2.6830623,0.0061366027,70272,5398.40158867836,1686528,18.341383
0.03081289,0.5996094,700.17,1326.04,0.8572748303413391,328,550,2.6414587,0.03188672,70400,5407.747006416321,1689600,13.498149
0.029194362,0.53605145,720.77,1311.08,0.7750059068202972,334,551,2.6982849,0.034330584,70528,5416.940421104431,1692672,19.277832
0.00260016,0.26285806,739.48,1299.47,0.8515535145998001,325,552,2.7209587,-0.00053711195,70656,5426.377002477646,1695744,17.578938
0.0016283009,0.14200847,742.4,1308.94,0.8041615337133408,320,553,2.7347994,-0.0017993026,70784,5435.956747293472,1698816,16.22477
0.0021363331,0.2018229,743.73,1305.56,0.840494379401207,308,554,2.743145,-0.00069912017,70912,5445.918103218079,1701888,17.505608
0.0027930243,0.22143553,744.14,1310.16,0.8666532337665558,284,555,2.747214,5.220114e-05,71040,5456.71640753746,1704960,14.9023905
0.0028412153,0.26131186,729.3,1302.34,0.8573527038097382,309,556,2.7350297,0.0018958289,71168,5466.6530656814575,1708032,18.981144
0.0012614068,0.09073893,704.64,1295.15,0.8379796147346497,330,557,2.7291403,-0.0014780991,71296,5475.941580533981,1711104,18.201258
0.0017326365,0.14656577,706.09,1300.41,0.8536618649959564,343,558,2.7564013,-0.0014285529,71424,5484.874189853668,1714176,16.520826
0.0025122513,0.20418292,696.12,1281.21,0.8471988588571548,278,559,2.7661643,-0.0007068302,71552,5495.894975662231,1717248,17.168556
0.0012898899,0.11490886,671.02,1279.32,0.8741964399814606,316,560,2.7664855,-0.00064843067,71680,5505.614742040634,1720320,14.939027
0.0018692226,0.17122397,667.19,1256.13,0.8835964724421501,327,561,2.7688801,-0.0022254807,71808,5514.994549512863,1723392,13.697035
0.002510605,0.2200521,664.56,1247.35,0.8935445174574852,335,562,2.7451124,-0.0012782172,71936,5524.139707803726,1726464,12.094537
0.0012675173,0.10579427,666.93,1254.07,0.8163844347000122,285,563,2.8015394,-0.000804346,72064,5534.885782241821,1729536,21.121649
0.0022586416,0.21012372,669.16,1252.92,0.8771431595087051,331,564,2.7803137,-0.002103321,72192,5544.151060581207,1732608,15.170747
0.0016485899,0.13916014,670.35,1258.95,0.8242080509662628,348,565,2.7701464,-0.0013866631,72320,5552.960340976715,1735680,21.07717
0.0019130853,0.17569986,670.6,1257.13,0.8695051968097687,334,566,2.7568288,-0.0009805221,72448,5562.155438184738,1738752,14.506347
0.0018819877,0.17985028,677.63,1282.26,0.8472880870103836,311,567,2.749235,-0.0014346278,72576,5572.007603645325,1741824,18.07792
0.0015825483,0.14485677,670.39,1263.09,0.8414499461650848,313,568,2.73754,-0.0012905133,72704,5581.8199281692505,1744896,17.472399
0.0013874121,0.12451171,650.55,1282.44,0.8534718751907349,276,569,2.7193086,-0.00052101363,72832,5592.923896551132,1747968,16.021198
0.0015795064,0.14632161,647.63,1268.7,0.8320259749889374,295,570,2.7211707,-0.0020774151,72960,5603.316333055496,1751040,17.244919
0.0033123463,0.25878906,645.72,1267.75,0.8258354216814041,329,571,2.7035794,0.0006315769,73088,5612.653405666351,1754112,19.221907
0.0015200592,0.13655598,641.18,1263.09,0.7253966331481934,337,572,2.6807854,-0.001770035,73216,5621.748296260834,1757184,20.249493
0.0012091284,0.10668946,645.54,1283.64,0.745554655790329,354,573,2.659867,-0.0016065844,73344,5630.412402391434,1760256,18.656733
0.0014289893,0.13020834,623.6,1292.68,0.8157341182231903,339,574,2.6603127,-0.00074302964,73472,5639.464201450348,1763328,17.415258
0.001460465,0.1361491,619.11,1285.23,0.789015144109726,285,575,2.7123685,-0.0018628467,73600,5650.2264239788055,1766400,17.08587
0.00075933465,0.048095703,644.3,1288.44,0.7646376490592957,302,576,2.657984,-0.0013431141,73728,5660.395972490311,1769472,20.833942
0.007212132,0.3104655,646.38,1297.45,0.7436782419681549,329,577,2.6408792,0.0047347103,73856,5669.714904546738,1772544,19.55068
0.002143543,0.22338869,643.68,1291.16,0.7886812537908554,361,578,2.650918,-0.00045718512,73984,5678.217379570007,1775616,19.41779
0.0013356935,0.099121094,642.94,1291.2,0.8080122619867325,294,579,2.676311,4.2409618e-05,74112,5688.637706279755,1778688,17.417356
0.0020950625,0.16308592,639.33,1284.03,0.7998864650726318,325,580,2.6631942,0.00021360946,74240,5698.078814506531,1781760,22.124298
0.0018395438,0.16560872,643.38,1305.49,0.8172298818826675,340,581,2.6261423,0.001143547,74368,5707.103002786636,1784832,18.475853
0.001839755,0.18351237,636.53,1287.15,0.8475061357021332,332,582,2.6532667,-0.00023027451,74496,5716.340574026108,1787904,16.903147
0.0012689503,0.10343425,631.69,1276.4,0.8688119649887085,312,583,2.6743915,0.000117098054,74624,5726.160728216171,1790976,16.247843
0.0018124531,0.18652344,632.38,1284.4,0.8475903868675232,319,584,2.6664572,-0.00027456856,74752,5735.775298833847,1794048,16.377113
0.0027518042,0.19986978,634.38,1300.49,0.8351389169692993,275,585,2.654697,-0.00023148482,74880,5746.924144268036,1797120,19.044119
0.0011826708,0.08846028,637.01,1312.11,0.8488526791334152,301,586,2.653065,-0.00010185981,75008,5757.106088638306,1800192,20.128181
0.0014238475,0.122558594,636.48,1318.73,0.8347227275371552,330,587,2.645971,-0.0016348714,75136,5766.392518520355,1803264,18.26527
0.0014191124,0.12573242,636.14,1315.34,0.8741796165704727,360,588,2.6327813,-0.0010192987,75264,5774.907698392868,1806336,16.582308
0.0041593453,0.3352051,637.49,1310.49,0.864003136754036,347,589,2.607737,0.0020630045,75392,5783.743739128113,1809408,15.895339
0.0023430723,0.15942383,631.68,1299.57,0.8602478802204132,315,590,2.6143136,0.00053071213,75520,5793.46968793869,1812480,17.728807
0.0022845871,0.21289062,634.08,1304.45,0.8542916476726532,274,591,2.6549306,0.0004976525,75648,5804.646246671677,1815552,18.331917
0.0022425088,0.2166341,641.23,1334.5,0.850410059094429,310,592,2.6410651,0.0011262718,75776,5814.527274608612,1818624,18.612389
0.00546279,0.38338217,616.34,1328.64,0.8489802181720734,328,593,2.584041,0.004793277,75904,5823.876544237137,1821696,18.171986
0.0020923577,0.16316733,613.3,1312.98,0.8627955615520477,328,594,2.6114066,0.0011106004,76032,5833.236810922623,1824768,17.952644
0.0016935653,0.1705729,617.49,1326.98,0.8857030719518661,329,595,2.6040819,-0.0007714149,76160,5842.558944225311,1827840,14.281993
0.0012301352,0.093912765,619.84,1342.65,0.8216492086648941,336,596,2.584637,-0.0024341529,76288,5851.679317474365,1830912,22.5354
0.0016882821,0.16479494,596.81,1348.89,0.8182489722967148,280,597,2.5665965,-0.0005847851,76416,5862.625020980835,1833984,17.418003
0.005063263,0.37833658,619.92,1351.56,0.8365784287452698,302,598,2.6436384,0.0047344523,76544,5872.7719666957855,1837056,18.999027
0.0017346822,0.15039064,621.23,1351.52,0.7957221418619156,324,599,2.5869274,-0.0010083542,76672,5882.240889310837,1840128,17.988232
0.0018206545,0.1516927,624.65,1363.76,0.7582526057958603,313,600,2.5759394,-0.00038778718,76800,5892.045582294464,1843200,20.644482
0.001077496,0.09350586,622.1,1364.1,0.7866113632917404,332,601,2.5672193,-0.0010975755,76928,5901.2909598350525,1846272,18.1585
0.001798747,0.15681966,623.28,1361.74,0.7420294284820557,340,602,2.5667102,-0.0003072321,77056,5910.322159290314,1849344,23.811068
0.0021160082,0.15600586,650.15,1368.96,0.7605189383029938,296,603,2.5430882,0.0021303603,77184,5920.672615528107,1852416,19.738913
0.0047893384,0.31795245,648.06,1359.14,0.7316100001335144,324,604,2.4394863,0.003305464,77312,5930.135377407074,1855488,21.941807
0.0010309821,0.08544922,650.41,1354.84,0.7516030371189117,337,605,2.488738,-0.0007525405,77440,5939.239545106888,1858560,22.260656
0.00285655,0.2328288,644.62,1341.31,0.8050025701522827,331,606,2.5020912,0.0023044648,77568,5948.520824432373,1861632,15.875823
0.0016245327,0.15429688,648.01,1348.65,0.7885327935218811,286,607,2.533649,-0.0013873433,77696,5959.254823446274,1864704,19.512009
0.001167316,0.11328124,645.66,1333.86,0.7996058464050293,317,608,2.4517455,-0.0022079383,77824,5968.9346804618835,1867776,17.216599
0.0024016155,0.20182295,649.93,1337.92,0.729759931564331,338,609,2.4654176,0.001439255,77952,5978.000941038132,1870848,19.295925
0.0014035272,0.11515299,647.83,1325.6,0.8018222749233246,349,610,2.5343425,0.00015031862,78080,5986.787451982498,1873920,21.371992
0.0015911505,0.13118489,644.79,1307.89,0.8138336688280106,323,611,2.4645696,-0.0012415777,78208,5996.2994992733,1876992,17.776505
0.0009329238,0.0707194,640.35,1287.89,0.7920223921537399,335,612,2.5219047,-0.0013387766,78336,6005.4443027973175,1880064,19.589092
0.0013567173,0.11092123,635.61,1265.13,0.8075074553489685,281,613,2.495576,-0.0015669442,78464,6016.347862958908,1883136,19.073029
0.0027579213,0.2693685,637.73,1271.52,0.7921405732631683,293,614,2.4950361,0.0013896328,78592,6026.803684711456,1886208,16.303547
0.002383524,0.22233073,633.38,1237.24,0.7989207655191422,323,615,2.4365466,0.0025532716,78720,6036.304349899292,1889280,16.763622
0.0020064025,0.19246419,636.76,1241.28,0.8056463301181793,312,616,2.4441397,-0.0009839556,78848,6046.149098873138,1892352,18.769915
0.0016521518,0.13964845,614.3,1228.98,0.781824380159378,316,617,2.4769707,7.045957e-05,78976,6055.866012334824,1895424,19.687727
0.0013684802,0.14355469,614.79,1230.81,0.799052432179451,317,618,2.409773,-0.0027237074,79104,6065.54692196846,1898496,14.750141
0.0008927272,0.09138997,620.2,1239.71,0.789322555065155,294,619,2.4302819,-0.0014534342,79232,6075.9886338710785,1901568,19.97774
0.0015407675,0.1537272,621.03,1227.18,0.8276602476835251,316,620,2.497105,-0.0010065216,79360,6085.692253112793,1904640,18.41142
0.002593249,0.22672527,629.51,1247.36,0.7966780513525009,335,621,2.4740167,0.0007855573,79488,6094.849668741226,1907712,17.360424
0.0013341818,0.1237793,629.76,1241.57,0.790421336889267,335,622,2.400607,-0.00055421516,79616,6104.018998146057,1910784,18.008318
0.0014116773,0.11507161,606.91,1230.42,0.7965015321969986,329,623,2.4424667,-0.0019465208,79744,6113.355289936066,1913856,20.172329
0.0011809476,0.10628255,612.25,1236.42,0.7700194865465164,316,624,2.449555,-0.0018898352,79872,6123.048233985901,1916928,21.66449
0.0016437088,0.1628418,610.56,1228.42,0.8098448067903519,281,625,2.4782383,-0.0021040533,80000,6133.944789171219,1920000,21.34851
0.001472166,0.112223305,607.92,1214.74,0.8219250589609146,310,626,2.4430685,-0.0012649837,80128,6143.83043551445,1923072,14.898793
0.0010533596,0.09309895,605.48,1207.82,0.8117184340953827,325,627,2.410026,-0.0013822855,80256,6153.256579875946,1926144,19.068378
0.0019696373,0.20247395,595.96,1189.31,0.8249265551567078,318,628,2.4465606,-0.0011454808,80384,6162.895534276962,1929216,19.24785
0.0010400118,0.09741212,597.54,1194.38,0.7937113493680954,305,629,2.4672933,-0.0009918346,80512,6172.966723918915,1932288,21.11093
0.0016830039,0.16389975,598.19,1199.94,0.8267812728881836,275,630,2.4898992,-0.001506619,80640,6184.114959478378,1935360,17.044325
0.002257228,0.24397787,596.87,1198.03,0.7842479199171066,293,631,2.4308069,-0.0016745725,80768,6194.568464040756,1938432,15.738282
0.0024372807,0.18465169,594.74,1191.77,0.7669126391410828,303,632,2.4986885,-0.0008400487,80896,6204.685342788696,1941504,20.788204
0.0032057655,0.23136394,591.52,1188.12,0.7860190123319626,314,633,2.4333317,0.0028968626,81024,6214.460321426392,1944576,22.3426
0.008326931,0.3893229,592.19,1198.02,0.7536525726318359,323,634,2.4009628,0.008998829,81152,6223.950266122818,1947648,18.148779
0.006965032,0.44734702,598.45,1209.74,0.7895978838205338,337,635,2.3838084,0.010084907,81280,6233.050111293793,1950720,17.148926
0.0031937382,0.29630536,596.95,1206.72,0.8003929853439331,347,636,2.34136,0.0023507723,81408,6241.899569034576,1953792,15.869819
0.0019140542,0.16756184,595.2,1206.0,0.7943538129329681,346,637,2.3607476,3.45221e-05,81536,6250.773713827133,1956864,18.804003
0.0015631282,0.13574219,592.92,1212.27,0.8266792893409729,287,638,2.361278,0.0002586244,81664,6261.447952508926,1959936,19.459293
0.0019665542,0.19482422,594.44,1224.37,0.7979702651500702,313,639,2.4045532,-1.2433622e-05,81792,6271.261874914169,1963008,18.826258
0.0023721731,0.24698894,588.85,1208.48,0.7477478086948395,328,640,2.332507,-0.00085166557,81920,6280.605620622635,1966080,19.055567
0.0015893963,0.13297527,585.49,1208.87,0.7597062289714813,317,641,2.4122958,0.00083854055,82048,6290.288927078247,1969152,24.254953
0.0017439063,0.17667644,582.37,1209.54,0.7527962476015091,312,642,2.3414972,-0.0005391709,82176,6300.125941753387,1972224,20.725073
0.0009992496,0.072265625,583.04,1221.25,0.8165872097015381,273,643,2.451128,-0.001106433,82304,6311.350299358368,1975296,21.44323
0.001963138,0.24039713,580.76,1225.67,0.7741160839796066,302,644,2.4348314,-0.0011245989,82432,6321.519181013107,1978368,23.14833
0.00226438,0.20817058,586.76,1262.22,0.8305649906396866,320,645,2.439864,0.001758573,82560,6331.114973068237,1981440,22.382872
0.001317606,0.13191731,584.78,1259.77,0.8107612580060959,310,646,2.4789808,-0.001281316,82688,6341.0232055187225,1984512,20.414795
0.0023011249,0.22965495,587.19,1270.11,0.8063867837190628,315,647,2.46851,0.000505291,82816,6350.774725437164,1987584,18.905975
0.0026925013,0.23144531,588.49,1284.56,0.8138780891895294,306,648,2.415911,0.0014900854,82944,6360.803048849106,1990656,19.819641
0.0013451886,0.1488444,589.58,1292.0,0.8079800605773926,302,649,2.4414184,-0.0014548585,83072,6370.94670009613,1993728,23.916567
0.000928519,0.057047527,593.64,1305.36,0.8192042112350464,306,650,2.4652495,-0.00064241845,83200,6380.962929010391,1996800,21.179686
0.0016153734,0.13248698,595.7,1315.4,0.8291370719671249,301,651,2.4558687,0.0003619515,83328,6391.167035341263,1999872,21.278904
0.0013094944,0.12548828,608.15,1350.64,0.8489550352096558,305,652,2.4779468,-0.00015139836,83456,6401.215545654297,2002944,22.610413
0.0017005362,0.18701172,610.13,1358.8,0.8625447154045105,306,653,2.5008569,-0.00024696483,83584,6411.251469373703,2006016,23.861565
0.0018254153,0.15787761,618.58,1392.51,0.8570614904165268,318,654,2.4756887,1.3713434e-05,83712,6420.899399757385,2009088,22.243935
0.0017174908,0.1825358,606.77,1369.57,0.8973530381917953,325,655,2.545553,-0.00055852503,83840,6430.351834535599,2012160,16.49516
0.0011501105,0.116210945,606.02,1368.69,0.8895724788308144,306,656,2.5119894,-0.0008468793,83968,6440.392007827759,2015232,17.159258
0.0016908213,0.16121419,608.32,1381.59,0.8958753049373627,326,657,2.5403697,-0.00032839854,84096,6449.800496578217,2018304,17.985834
0.005196213,0.42366534,604.95,1372.51,0.8931532651185989,335,658,2.4988463,0.005913514,84224,6458.966031074524,2021376,16.929073
0.00205204,0.19498697,603.13,1366.91,0.8902198523283005,321,659,2.4942722,-0.00044353053,84352,6468.524193763733,2024448,17.442738
0.0022450949,0.22550456,610.78,1393.24,0.8625335544347763,323,660,2.5146194,-0.00052776217,84480,6478.028608322144,2027520,22.339943
0.0022485876,0.23974611,611.53,1395.3,0.8889903202652931,286,661,2.5283344,0.0019497884,84608,6488.742601633072,2030592,17.373646
0.002517414,0.2590332,611.02,1393.03,0.8781802728772163,318,662,2.5163312,0.00048549677,84736,6498.400044441223,2033664,17.570265
0.001107956,0.10107422,613.58,1401.24,0.8913731202483177,358,663,2.5158854,-0.0011161183,84864,6506.978949546814,2036736,16.318604
0.0011433006,0.10457357,608.98,1397.15,0.8591433614492416,342,664,2.5251222,-0.001725419,84992,6515.9456615448,2039808,21.24947
0.0016748887,0.1673991,608.44,1395.2,0.8526347279548645,329,665,2.4813812,0.00042978916,85120,6525.267300367355,2042880,18.154871
0.0009810361,0.08186849,630.77,1385.36,0.8629866391420364,306,666,2.516238,-0.0007948743,85248,6535.304366350174,2045952,19.347378
0.001241981,0.124186195,627.65,1372.13,0.8843868747353554,269,667,2.5472019,-0.0026819066,85376,6546.725315093994,2049024,16.676918
0.0013470737,0.13761392,625.34,1352.95,0.8295486271381378,295,668,2.548786,-0.0013429725,85504,6557.133802652359,2052096,20.381731
0.0007544925,0.059244793,644.53,1346.24,0.807932123541832,310,669,2.5144842,-0.00058696687,85632,6567.022880792618,2055168,19.171135
0.0023992178,0.21077473,642.99,1340.66,0.7553550451993942,328,670,2.548837,-0.0005202978,85760,6576.386638402939,2058240,21.491732
0.0011848649,0.093098946,641.91,1340.41,0.8118345588445663,318,671,2.51736,0.0003078825,85888,6586.0304408073425,2061312,17.827095
